x,z
14.309999999999999,32.41938714119988
14.309999999999999,31.583280314192052
14.309999999999999,47.90768645352546
14.849999999999998,799.2305677157228
14.849999999999998,331.25724471894955
14.849999999999998,799.2305677156819
14.849999999999998,1582.9219462015444
14.849999999999998,2691.918409113416
14.849999999999998,4083.135252802044
14.849999999999998,5680.043219455812
14.849999999999998,7393.988478718964
14.849999999999998,9140.583263874894
14.849999999999998,10849.346255355444
14.849999999999998,12467.55589430776
14.849999999999998,13960.168253435517
14.849999999999998,15307.396587263487
14.849999999999998,16497.711438821047
14.849999999999998,17505.66408234064
14.849999999999998,18267.375837346204
14.849999999999998,18692.732186656158
14.849999999999998,18708.237471910998
14.849999999999998,18291.160340645572
14.849999999999998,17475.90747175079
14.849999999999998,16339.26710121848
14.849999999999998,14978.475757164746
14.849999999999998,13491.933334747922
14.849999999999998,11966.442091638315
14.849999999999998,10470.95315677709
14.849999999999998,9055.171329257526
14.849999999999998,7751.12631180783
14.849999999999998,6576.177850843058
14.849999999999998,5536.421463087224
14.849999999999998,4629.896615730443
14.849999999999998,3849.312226237521
14.849999999999998,3184.2021271184867
14.849999999999998,2622.5336239764947
14.849999999999998,2151.8444082232763
14.849999999999998,1759.9998925707587
14.849999999999998,1435.660578269225
14.849999999999998,1168.5375728731342
14.849999999999998,949.4998750902805
14.849999999999998,770.5827583628306
14.849999999999998,624.934025466705
14.849999999999998,506.7245888395664
14.849999999999998,411.0417454644621
14.849999999999998,333.7774053769572
14.849999999999998,271.5190577847361
14.849999999999998,221.44807511750787
14.849999999999998,181.24775717819557
14.849999999999998,149.0220504387744
14.849999999999998,123.22493906010641
14.849999999999998,102.5999388047021
14.849999999999998,86.1288161316761
14.849999999999998,72.98851714393004
14.849999999999998,62.51526360258413
14.849999999999998,54.17481307928392
14.849999999999998,47.537958096772854
14.849999999999998,42.26043518534607
14.849999999999998,38.066516473179036
14.849999999999998,34.73565756445896
14.849999999999998,32.10149080242627
14.849999999999998,30.89526205977836
14.849999999999998,42.259790046942726
15.399999999999999,637.8589675487574
15.399999999999999,260.98840406420004
15.399999999999999,637.8589675487292
15.399999999999999,1284.6432118792181
15.399999999999999,2217.9674113973106
15.399999999999999,3407.641660663152
15.399999999999999,4791.456102839963
15.399999999999999,6293.433525826261
15.399999999999999,7838.772197104926
15.399999999999999,9363.233577863015
15.399999999999999,10817.40824962588
15.399999999999999,12167.30718332184
15.399999999999999,13392.68909942665
15.399999999999999,14481.817335250224
15.399999999999999,15414.083472228376
15.399999999999999,16137.889779972895
15.399999999999999,16576.384426146076
15.399999999999999,16661.771681255315
15.399999999999999,16366.617556150759
15.399999999999999,15712.928404396702
15.399999999999999,14761.971774696845
15.399999999999999,13596.12669388291
15.399999999999999,12301.738721897893
15.399999999999999,10957.067438264196
15.399999999999999,9625.840674186255
15.399999999999999,8355.242777733767
15.399999999999999,7176.761010036146
15.399999999999999,6108.526571518268
15.399999999999999,5158.1855218793635
15.399999999999999,4325.712659347702
15.399999999999999,3605.8670574025377
15.399999999999999,2990.1762155784945
15.399999999999999,2468.4459885846054
15.399999999999999,2029.8493118238612
15.399999999999999,1663.6684058298592
15.399999999999999,1359.7673043718905
15.399999999999999,1108.86390935592
15.399999999999999,902.6592404213739
15.399999999999999,733.8694307363658
15.399999999999999,596.1949805047225
15.399999999999999,484.2524871112537
15.399999999999999,393.4866502797595
15.399999999999999,320.0746538591393
15.399999999999999,260.83079231733973
15.399999999999999,213.1161550143006
15.399999999999999,174.75604006991125
15.399999999999999,143.96631570857699
15.399999999999999,119.28899666013876
15.399999999999999,99.53671298268
15.399999999999999,83.74540957074805
15.399999999999999,71.13444586518654
15.399999999999999,61.073208327892644
15.399999999999999,53.053361502116786
15.399999999999999,46.66591805441931
15.399999999999999,41.58238449440978
15.399999999999999,37.5393243942417
15.399999999999999,34.32576747132134
15.399999999999999,31.77866140736296
15.399999999999999,30.33589049108832
15.399999999999999,37.96640898039459
15.959999999999999,504.25210117337247
15.959999999999999,204.37980287421578
15.959999999999999,504.2521011733461
15.959999999999999,1032.3920660649387
15.959999999999999,1810.396315444067
15.959999999999999,2818.933699615045
15.959999999999999,4008.6006139077967
15.959999999999999,5315.2189857491485
15.959999999999999,6673.234171440298
15.959999999999999,8024.684227174631
15.959999999999999,9323.721798037033
15.959999999999999,10537.760298174511
15.959999999999999,11646.451846422928
15.959999999999999,12637.842014935086
15.959999999999999,13494.993299811216
15.959999999999999,14176.604252812616
15.959999999999999,14617.977683898323
15.959999999999999,14757.672335444513
15.959999999999999,14565.470967925045
15.959999999999999,14053.207684001387
15.959999999999999,13268.48176163578
15.959999999999999,12280.028881278904
15.959999999999999,11162.74229656782
15.959999999999999,9986.479915002768
15.959999999999999,8809.595743063503
15.959999999999999,7676.451069492272
15.959999999999999,6617.633143652804
15.959999999999999,5651.6913798728565
15.959999999999999,4787.50469578431
15.959999999999999,4026.71383191261
15.959999999999999,3365.9086867039177
15.959999999999999,2798.4371317112573
15.959999999999999,2315.809797443076
15.959999999999999,1908.733520147684
15.959999999999999,1567.8317534878206
15.959999999999999,1284.116473309051
15.959999999999999,1049.2719897620746
15.959999999999999,855.8023444059154
15.959999999999999,697.0839456487474
15.959999999999999,567.3555511147538
15.959999999999999,461.66944115623164
15.959999999999999,375.82088833878197
15.959999999999999,306.26776407409716
15.959999999999999,250.04815160301587
15.959999999999999,204.70092608864888
15.959999999999999,168.19219327923474
15.959999999999999,138.84904964128327
15.959999999999999,115.30117430566497
15.959999999999999,96.43015553654095
15.959999999999999,81.3260907075719
15.959999999999999,69.25080308700853
15.959999999999999,59.606935386798796
15.959999999999999,51.912168968017795
15.959999999999999,45.77785062334533
15.959999999999999,40.89136657792733
15.959999999999999,37.001672768657954
15.959999999999999,33.907463494394506
15.959999999999999,31.45072761036954
15.959999999999999,29.870125259183624
15.959999999999999,34.74823274922801
16.529999999999998,395.0825087559597
16.529999999999998,159.43949988953136
16.529999999999998,395.08250875594103
16.529999999999998,821.6071177039853
16.529999999999998,1463.7438128355634
16.529999999999998,2311.068670172452
16.529999999999998,3325.440984405078
16.529999999999998,4453.515233970478
16.529999999999998,5638.541604282099
16.529999999999998,6828.776686817457
16.529999999999998,7982.114907484491
16.529999999999998,9067.672079197135
16.529999999999998,10065.319491703114
16.529999999999998,10962.943872785352
16.529999999999998,11746.339613657827
16.529999999999998,12382.68314268971
16.529999999999998,12818.201450198752
16.529999999999998,12998.152213461599
16.529999999999998,12891.17096790027
16.529999999999998,12501.00253701142
16.529999999999998,11863.420673826018
16.529999999999998,11034.805831007783
16.529999999999998,10079.306561999529
16.529999999999998,9058.622992248063
16.529999999999998,8025.668486032776
16.529999999999998,7021.738825870281
16.529999999999998,6076.202335865009
16.529999999999998,5207.695098579207
16.529999999999998,4426.020790599669
16.529999999999998,3734.2183593369114
16.529999999999998,3130.4861158156473
16.529999999999998,2609.8134518522857
16.529999999999998,2165.27545868367
16.529999999999998,1789.004919648883
16.529999999999998,1472.8847820996643
16.529999999999998,1209.0139039297383
16.529999999999998,989.9979264306235
16.529999999999998,809.1109881557318
16.529999999999998,660.365962591301
16.529999999999998,538.5228119337635
16.529999999999998,439.05740480368513
16.529999999999998,358.1070956956178
16.529999999999998,292.4045486690179
16.529999999999998,239.20759444192709
16.529999999999998,196.23016437355864
16.529999999999998,161.5773616367719
16.529999999999998,133.68633847070123
16.529999999999998,111.27370305509157
16.529999999999998,93.28956192353553
16.529999999999998,78.87792120728363
16.529999999999998,67.34295173066903
16.529999999999998,58.12051650239255
16.529999999999998,50.754326191453856
16.529999999999998,44.87610144636574
16.529999999999998,40.189161367226916
16.529999999999998,36.45491210342834
16.529999999999998,33.48176999403586
16.529999999999998,31.11785632404826
16.529999999999998,29.470540566146155
16.529999999999998,32.36516245817347
17.109999999999996,307.0779447409477
17.109999999999996,124.29338142916777
17.109999999999996,307.07794474093043
17.109999999999996,647.6198465719035
17.109999999999996,1172.203815932547
17.109999999999996,1877.4855621131117
17.109999999999996,2735.0495434230006
17.109999999999996,3701.351352655848
17.109999999999996,4727.912755908608
17.109999999999996,5769.062251729807
17.109999999999996,6786.543299495439
17.109999999999996,7751.421441719283
17.109999999999996,8644.083096258353
17.109999999999996,9452.364155302428
17.109999999999996,10164.063013088673
17.109999999999996,10753.211204105326
17.109999999999996,11175.665665293873
17.109999999999996,11383.449534253316
17.109999999999996,11345.392569749296
17.109999999999996,11059.051410318749
17.109999999999996,10550.167313089702
17.109999999999996,9864.096942746986
17.109999999999996,9055.039305275483
17.109999999999996,8176.876185611214
17.109999999999996,7277.097083902434
17.109999999999996,6393.7538870543585
17.109999999999996,5554.721319597273
17.109999999999996,4778.41811340998
17.109999999999996,4075.279512713354
17.109999999999996,3449.481083317004
17.109999999999996,2900.6076613121672
17.109999999999996,2425.1085410908086
17.109999999999996,2017.4785188658407
17.109999999999996,1671.1633081551624
17.109999999999996,1379.2185648183531
17.109999999999996,1134.7642955231909
17.109999999999996,931.2782630670404
17.109999999999996,762.7682383133656
17.109999999999996,623.8567871914552
17.109999999999996,509.805587438515
17.109999999999996,416.50002503967744
17.109999999999996,340.40945974299257
17.109999999999996,278.53419199152177
17.109999999999996,228.34676255591057
17.109999999999996,187.73264736221927
17.109999999999996,154.93352589799633
17.109999999999996,128.49495845026695
17.109999999999996,107.2193784632259
17.109999999999996,90.12468603052776
17.109999999999996,76.40833276563671
17.109999999999996,65.4165518706559
17.109999999999996,56.61826099398286
17.109999999999996,49.58311316004847
17.109999999999996,43.96316646444075
17.109999999999996,39.47766781363998
17.109999999999996,35.9004869307787
17.109999999999996,33.04978557118011
17.109999999999996,30.78047757947934
17.109999999999996,29.11636852791071
17.109999999999996,30.616503501085845
17.699999999999996,237.11021929130993
17.699999999999996,97.22459265598809
17.699999999999996,237.1102192912981
17.699999999999996,505.79896737839226
17.699999999999996,929.8198217669815
17.699999999999996,1511.2374668876903
17.699999999999996,2229.863898087512
17.699999999999996,3050.8855684021787
17.699999999999996,3933.48686914739
17.699999999999996,4837.839262946595
17.699999999999996,5729.5701719008675
17.699999999999996,6581.886267117098
17.699999999999996,7375.949073556592
17.699999999999996,8099.681878092948
17.699999999999996,8742.34518333406
17.699999999999996,9283.415264677295
17.699999999999996,9687.076112420898
17.699999999999996,9911.94609838103
17.699999999999996,9928.097571543123
17.699999999999996,9728.590365412327
17.699999999999996,9330.839888154249
17.699999999999996,8770.522438149017
17.699999999999996,8092.749468504619
17.699999999999996,7344.008974835373
17.699999999999996,6566.464120624183
17.699999999999996,5794.810392444125
17.699999999999996,5055.202654115742
17.699999999999996,4365.570756671761
17.699999999999996,3736.708070284261
17.699999999999996,3173.675611926825
17.699999999999996,2677.226927437484
17.699999999999996,2245.0896523434603
17.699999999999996,1873.0312682390268
17.699999999999996,1555.6939782163277
17.699999999999996,1287.215526973558
17.699999999999996,1061.6675440344904
17.699999999999996,873.3472028342521
17.699999999999996,716.956348947399
17.699999999999996,587.6978181224017
17.699999999999996,481.31329433731344
17.699999999999996,394.08178116653426
17.699999999999996,322.7930803416066
17.699999999999996,264.7067767839071
17.699999999999996,217.5041304822057
17.699999999999996,179.23789538817846
17.699999999999996,148.2833119389643
17.699999999999996,123.29223523918199
17.699999999999996,103.15145706201065
17.699999999999996,86.94566403682484
17.699999999999996,73.92507116180786
17.699999999999996,63.47751965948237
17.699999999999996,55.104685646269445
17.699999999999996,48.40197705069113
17.699999999999996,43.0416757444882
17.699999999999996,38.75889205577096
17.699999999999996,35.33992715824206
17.699999999999996,32.61267669655717
17.699999999999996,30.43922073544809
17.699999999999996,28.792420864720953
17.699999999999996,29.339052420745247
18.299999999999997,182.26509254368966
18.299999999999997,76.69939866363256
18.299999999999997,182.26509254368102
18.299999999999997,391.67448522167615
18.299999999999997,730.6616286710739
18.299999999999997,1205.2116832006964
18.299999999999997,1801.938267065549
18.299999999999997,2493.6762376765855
18.299999999999997,3246.6055057663243
18.299999999999997,4026.4381687139376
18.299999999999997,4802.650744091271
18.299999999999997,5550.725037267006
18.299999999999997,6252.817141864773
18.299999999999997,6897.089602499089
18.299999999999997,7473.880541285149
18.299999999999997,7966.917695309849
18.299999999999997,8347.4490578349
18.299999999999997,8580.328271202572
18.299999999999997,8637.638788384644
18.299999999999997,8509.407324224296
18.299999999999997,8206.312011726277
18.299999999999997,7755.673560823692
18.299999999999997,7194.422248135146
18.299999999999997,6562.148838746817
18.299999999999997,5895.862977726621
18.299999999999997,5226.856821242313
18.299999999999997,4579.390137973316
18.299999999999997,3970.6687762803654
18.299999999999997,3411.594743255681
18.299999999999997,2907.8776828950445
18.299999999999997,2461.2294915389675
18.299999999999997,2070.4774156811127
18.299999999999997,1732.5145343661393
18.299999999999997,1443.0613669989007
18.299999999999997,1197.2445684292866
18.299999999999997,990.0150182933185
18.299999999999997,816.4337799912043
18.299999999999997,671.8546225231021
18.299999999999997,552.028935290849
18.299999999999997,453.1547307968476
18.299999999999997,371.88707770229485
18.299999999999997,305.3232917837854
18.299999999999997,250.97277837107458
18.299999999999997,206.71862889094064
18.299999999999997,170.7758915306772
18.299999999999997,141.64978276035345
18.299999999999997,118.09588962932366
18.299999999999997,99.08354205590831
18.299999999999997,83.76292980445123
18.299999999999997,71.43613368435945
18.299999999999997,61.53198108795641
18.299999999999997,53.58448056614861
18.299999999999997,47.214507036674604
18.299999999999997,42.114374903596854
18.299999999999997,38.03493373219362
18.299999999999997,34.774837990275955
18.299999999999997,32.17167026402194
18.299999999999997,30.09486273939956
18.299999999999997,28.488003400727848
18.299999999999997,28.403669819097104
18.909999999999997,139.89233860100603
18.909999999999997,61.38027433887646
18.909999999999997,139.89233860099966
18.909999999999997,301.03808322006057
18.909999999999997,568.9785147736563
18.909999999999997,952.329532181973
18.909999999999997,1443.1795037519287
18.909999999999997,2020.9430105770857
18.909999999999997,2658.089245748357
18.909999999999997,3325.506411661036
18.909999999999997,3996.4202362182727
18.909999999999997,4648.664687527284
18.909999999999997,5265.566516764842
18.909999999999997,5835.679177585302
18.909999999999997,6350.161568010493
18.909999999999997,6796.01066004486
18.909999999999997,7150.354849609239
18.909999999999997,7383.78279942532
18.909999999999997,7470.900992473562
18.909999999999997,7399.931182155062
18.909999999999997,7176.259292549115
18.909999999999997,6820.128038298577
18.909999999999997,6361.214085647711
18.909999999999997,5832.764369537017
18.909999999999997,5266.875308700117
18.909999999999997,4691.451960498546
18.909999999999997,4128.735761147067
18.909999999999997,3595.0125904221322
18.909999999999997,3101.0709841572143
18.909999999999997,2653.0501796609256
18.909999999999997,2253.420640355518
18.909999999999997,1901.9359739650597
18.909999999999997,1596.4698556942967
18.909999999999997,1333.7029146998896
18.909999999999997,1109.6562870933087
18.909999999999997,920.0858724748364
18.909999999999997,760.7590304222331
18.909999999999997,627.6372499356789
18.909999999999997,516.986858069123
18.909999999999997,425.4368331180631
18.909999999999997,349.9993057397255
18.909999999999997,288.06495606671956
18.909999999999997,237.38253377346177
18.909999999999997,196.02924658175016
18.909999999999997,162.37678375008
18.909999999999997,135.0562159034289
18.909999999999997,112.92387143649285
18.909999999999997,95.02945950431695
18.909999999999997,80.58712268050704
18.909999999999997,68.94970054241594
18.909999999999997,59.58622100258253
18.909999999999997,52.062471315899074
18.909999999999997,46.02440618223818
18.909999999999997,41.184104262238634
18.909999999999997,37.307970528152055
18.909999999999997,34.20688847972178
18.909999999999997,31.72804509716616
18.909999999999997,29.7482875415717
18.909999999999997,28.195907132318553
18.909999999999997,27.710927308580267
19.529999999999998,107.63645276040256
19.529999999999998,50.12775915591419
19.529999999999998,107.63645276039802
19.529999999999998,230.01825565766126
19.529999999999998,439.32489600699796
19.529999999999998,745.7197229617523
19.529999999999998,1145.5599662366508
19.529999999999998,1623.8091831276672
19.529999999999998,2158.500069125998
19.529999999999998,2725.28310690417
19.529999999999998,3300.9751138821366
19.529999999999998,3865.7845085142035
19.529999999999998,4404.340237151174
19.529999999999998,4905.727206083042
19.529999999999998,5361.766942100177
19.529999999999998,5761.939746306889
19.529999999999998,6088.179626842577
19.529999999999998,6316.218354914497
19.529999999999998,6423.471833184305
19.529999999999998,6397.351431872489
19.529999999999998,6239.234125741807
19.529999999999998,5963.489822575969
19.529999999999998,5593.4674709355195
19.529999999999998,5156.663895276532
19.529999999999998,4680.560254710995
19.529999999999998,4189.749522241359
19.529999999999998,3704.3828816268283
19.529999999999998,3239.6709304307233
19.529999999999998,2806.096554286991
19.529999999999998,2410.0302085658764
19.529999999999998,2054.5144794997677
19.529999999999998,1740.0640144617232
19.529999999999998,1465.3922256180085
19.529999999999998,1228.023275198324
19.529999999999998,1024.7784109458885
19.529999999999998,852.1434743737441
19.529999999999998,706.5332196550717
19.529999999999998,584.4711725130296
19.529999999999998,482.7035048391997
19.529999999999998,398.2634225511367
19.529999999999998,328.499889169623
19.529999999999998,271.0817392965662
19.529999999999998,223.98569423723598
19.529999999999998,185.47461724308164
19.529999999999998,154.07057359956775
19.529999999999998,128.52586937478372
19.529999999999998,107.79418375677801
19.529999999999998,91.003126551067
19.529999999999998,77.42898881417159
19.529999999999998,66.47406103926664
19.529999999999998,57.646627926109204
19.529999999999998,50.54357770504407
19.529999999999998,44.835460691186654
19.529999999999998,40.2537759117306
19.529999999999998,36.58024108440259
19.529999999999998,33.637798797370124
19.529999999999998,31.283122463524023
19.529999999999998,29.40045486099416
19.529999999999998,27.911528037197513
19.529999999999998,27.186356310126257
20.159999999999997,83.4496196478317
20.159999999999997,41.99311390455091
20.159999999999997,83.44961964782624
20.159999999999997,175.13027822143204
20.159999999999997,336.6564478011542
20.159999999999997,578.861129792544
20.159999999999997,901.3013094161053
20.159999999999997,1293.5179907229553
20.159999999999997,1738.3812915703893
20.159999999999997,2215.8548543557963
20.159999999999997,2706.1386663283056
20.159999999999997,3191.7870545309806
20.159999999999997,3658.818573406981
20.159999999999997,4096.971055430513
20.159999999999997,4498.642616272444
20.159999999999997,4855.186261204207
20.159999999999997,5152.394356079354
20.159999999999997,5370.5031426778405
20.159999999999997,5489.835039532329
20.159999999999997,5497.762813835145
20.159999999999997,5392.765196626029
20.159999999999997,5184.4511878188005
20.159999999999997,4890.744730781047
20.159999999999997,4534.009474584318
20.159999999999997,4137.4556552184295
20.159999999999997,3722.4918475475233
20.159999999999997,3307.156120501186
20.159999999999997,2905.469349558857
20.159999999999997,2527.4481207602994
20.159999999999997,2179.518597227426
20.159999999999997,1865.124710285431
20.159999999999997,1585.3869306986364
20.159999999999997,1339.723590041766
20.159999999999997,1126.389019784114
20.159999999999997,942.9115456924136
20.159999999999997,786.4320301594856
20.159999999999997,653.953188644502
20.159999999999997,542.5140107317466
20.159999999999997,449.30438687707897
20.159999999999997,371.73396651460143
20.159999999999997,307.4673335220639
20.159999999999997,254.43538416601518
20.159999999999997,210.83067058722077
20.159999999999997,175.0925977893678
20.159999999999997,145.8867964384549
20.159999999999997,122.08173963069407
20.159999999999997,102.72470014210921
20.159999999999997,87.01841353387476
20.159999999999997,74.29927730095528
20.159999999999997,64.01753544618737
20.159999999999997,55.71963534974998
20.159999999999997,49.032769716437315
20.159999999999997,43.65150684703485
20.159999999999997,39.32634893465752
20.159999999999997,35.85402643652992
20.159999999999997,33.06932633789165
20.159999999999997,30.83825567547501
20.159999999999997,29.05237618096021
20.159999999999997,27.632139598490994
20.159999999999997,26.775728431336574
20.799999999999997,65.58942032033428
20.799999999999997,36.204069109590364
20.799999999999997,65.58942032033065
20.799999999999997,133.30256820214208
20.799999999999997,256.39654848585224
20.799999999999997,445.6929007937505
20.799999999999997,703.0253401081419
20.799999999999997,1021.6175617588473
20.799999999999997,1388.4687481843343
20.799999999999997,1787.3857045136674
20.799999999999997,2201.7035316824695
20.799999999999997,2616.248455962268
20.799999999999997,3018.4738291853373
20.799999999999997,3398.8676021858473
20.799999999999997,3750.367378422382
20.799999999999997,4065.7386613415965
20.799999999999997,4333.821053526976
20.799999999999997,4538.7089037942405
20.799999999999997,4663.577681061942
20.799999999999997,4696.328690914778
20.799999999999997,4633.477311786951
20.799999999999997,4480.874419786921
20.799999999999997,4251.879259178223
20.799999999999997,3964.345560246291
20.799999999999997,3637.591079573159
20.799999999999997,3290.0128255202017
20.799999999999997,2937.558252102484
20.799999999999997,2592.983926930176
20.799999999999997,2265.711641284987
20.799999999999997,1962.0721102969792
20.799999999999997,1685.7573278860152
20.799999999999997,1438.3503244005171
20.799999999999997,1219.8472672435737
20.799999999999997,1029.1239670662776
20.799999999999997,864.3253413821732
20.799999999999997,723.1734848725016
20.799999999999997,603.1998775133072
20.799999999999997,501.912104988431
20.799999999999997,416.9070705044455
20.799999999999997,345.94237946089856
20.799999999999997,286.9762961161198
20.799999999999997,238.18499228777318
20.799999999999997,197.96408152905565
20.799999999999997,164.919845693119
20.799999999999997,137.85419856443218
20.799999999999997,115.74631556775421
20.799999999999997,97.73297756365628
20.799999999999997,83.08900205444365
20.799999999999997,71.20863266023207
20.799999999999997,61.588393664607565
20.799999999999997,53.81166028179541
20.799999999999997,47.535021131353005
20.799999999999997,42.476396050405356
20.799999999999997,38.404803069274976
20.799999999999997,35.13163019312606
20.799999999999997,32.50325081103392
20.799999999999997,30.394818881843094
20.799999999999997,28.705095942458456
20.799999999999997,27.356319852825436
20.799999999999997,26.440680810395406
21.449999999999996,52.60429798905693
21.449999999999996,32.1459759792358
21.449999999999996,52.604297989054885
21.449999999999996,101.88214166146031
21.449999999999996,194.47455488991682
21.449999999999996,340.6917695674267
21.449999999999996,543.8701402709335
21.449999999999996,800.1112988019444
21.449999999999996,1099.8688822454396
21.449999999999996,1430.3161472493541
21.449999999999996,1777.645521751012
21.449999999999996,2128.842174720205
21.449999999999996,2472.8004133781224
21.449999999999996,2800.828459767681
21.449999999999996,3106.3960770776453
21.449999999999996,3383.345132608826
21.449999999999996,3622.8871805330546
21.449999999999996,3812.352156662204
21.449999999999996,3937.603196447855
21.449999999999996,3987.456377760441
21.449999999999996,3957.2265074809193
21.449999999999996,3849.88962983936
21.449999999999996,3675.0420031984577
21.449999999999996,3446.6410890140824
21.449999999999996,3180.5120795788866
21.449999999999996,2892.2498334190605
21.449999999999996,2595.774131226656
21.449999999999996,2302.5403298324027
21.449999999999996,2021.278748763336
21.449999999999996,1758.0986013156667
21.449999999999996,1516.805443642991
21.449999999999996,1299.315024331403
21.449999999999996,1106.0834380906604
21.449999999999996,936.5052595286538
21.449999999999996,789.2551739633228
21.449999999999996,662.5647738827793
21.449999999999996,554.4360854588734
21.449999999999996,462.79871300844013
21.449999999999996,385.6197413675137
21.449999999999996,320.97588892638714
21.449999999999996,267.09669666750324
21.449999999999996,222.38633067207343
21.449999999999996,185.4302155166472
21.449999999999996,154.991403170862
21.449999999999996,130.00041706407137
21.449999999999996,109.54133278743984
21.449999999999996,92.83606829560199
21.449999999999996,79.22824130342997
21.449999999999996,68.16748532295333
21.449999999999996,59.194771899864236
21.449999999999996,51.92903994337871
21.449999999999996,46.055261501219775
21.449999999999996,41.313958423744
21.449999999999996,37.492111158503576
21.449999999999996,34.41535769917732
21.449999999999996,31.941358496048906
21.449999999999996,29.9541951773424
21.449999999999996,28.359676229628803
21.449999999999996,27.08351964533699
21.449999999999996,26.1548828728462
22.109999999999996,43.31002579051517
22.109999999999996,29.34049880983048
22.109999999999996,43.31002579051369
22.109999999999996,78.62266960900831
22.109999999999996,147.338755069861
22.109999999999996,258.9181606637959
22.109999999999996,417.57159200021795
22.109999999999996,621.572450484789
22.109999999999996,864.2013680335585
22.109999999999996,1135.5278957885862
22.109999999999996,1424.3049164151284
22.109999999999996,1719.531976604845
22.109999999999996,2011.5157220974716
22.109999999999996,2292.427089470919
22.109999999999996,2556.27544202196
22.109999999999996,2797.741110369244
22.109999999999996,3009.8606964450073
22.109999999999996,3182.624481951449
22.109999999999996,3304.3422735058853
22.109999999999996,3364.9775578758886
22.109999999999996,3359.2449946597617
22.109999999999996,3288.004705803123
22.109999999999996,3157.8204833471177
22.109999999999996,2979.3432718142753
22.109999999999996,2765.3146601539393
22.109999999999996,2528.764186204216
22.109999999999996,2281.6814584918566
22.109999999999996,2034.2182206662144
22.109999999999996,1794.3472213715818
22.109999999999996,1567.8552309725587
22.109999999999996,1358.5463737611929
22.109999999999996,1168.5537581454319
22.109999999999996,998.6858278066676
22.109999999999996,848.7602898588225
22.109999999999996,717.899426806859
22.109999999999996,604.775493834068
22.109999999999996,507.80452109053977
22.109999999999996,425.29240628399793
22.109999999999996,355.5399036008881
22.109999999999996,296.9139918556947
22.109999999999996,247.89288743103248
22.109999999999996,207.09117676487995
22.109999999999996,173.27051702378924
22.109999999999996,145.340296336091
22.109999999999996,122.35166843163722
22.109999999999996,103.48753263127196
22.109999999999996,88.05033405205836
22.109999999999996,75.44900510406171
22.109999999999996,65.18594194674381
22.109999999999996,56.844588684253154
22.109999999999996,50.077967594300844
22.109999999999996,44.598327186878464
22.109999999999996,40.167965511343255
22.109999999999996,36.59121076962356
22.109999999999996,33.70749446667469
22.109999999999996,31.385425864942135
22.109999999999996,29.51776417904648
22.109999999999996,28.017183657891792
22.109999999999996,26.813750358912102
22.109999999999996,25.90083699763227
22.779999999999998,36.760358224041056
22.779999999999998,27.423675743229865
22.779999999999998,36.76035822403969
22.779999999999998,61.65905855336223
22.779999999999998,111.94780070289119
22.779999999999998,196.034075731563
22.779999999999998,318.5121200873191
22.779999999999998,479.2234634492472
22.779999999999998,673.7057629957276
22.779999999999998,894.4730811033802
22.779999999999998,1132.5331868327632
22.779999999999998,1378.7316203305218
22.779999999999998,1624.729034699249
22.779999999999998,1863.5748371436503
22.779999999999998,2089.8291781086023
22.779999999999998,2298.8473887990303
22.779999999999998,2485.059981530064
22.779999999999998,2640.6049694816934
22.779999999999998,2755.9544297902276
22.779999999999998,2822.327183285415
22.779999999999998,2834.2903976999223
22.779999999999998,2791.2231000823954
22.779999999999998,2697.3072301800603
22.779999999999998,2560.4409583627003
22.779999999999998,2390.6886068201698
22.779999999999998,2198.76928552113
22.779999999999998,1994.8679490443847
22.779999999999998,1787.8608152462589
22.779999999999998,1584.9254909463523
22.779999999999998,1391.4497861799132
22.779999999999998,1211.1410687989123
22.779999999999998,1046.2495662263545
22.779999999999998,897.8396682979474
22.779999999999998,766.064558541904
22.779999999999998,650.4174429374033
22.779999999999998,549.9460523245862
22.779999999999998,463.426191575718
22.779999999999998,389.49570429414473
22.779999999999998,326.7532444624741
22.779999999999998,273.82752505930694
22.779999999999998,229.42290131331663
22.779999999999998,192.34671618095467
22.779999999999998,161.5231079861842
22.779999999999998,135.99715747555024
22.779999999999998,114.9324521066552
22.779999999999998,97.60443060615466
22.779999999999998,83.39126583475752
22.779999999999998,71.76355225474333
22.779999999999998,62.27367747902679
22.779999999999998,54.54546167557828
22.779999999999998,48.26442854577283
22.779999999999998,43.16891224720791
22.779999999999998,39.04209265195732
22.779999999999998,35.70497541028715
22.779999999999998,33.01028418579551
22.779999999999998,30.83720280501757
22.779999999999998,29.086889238796516
22.779999999999998,27.678677582591035
22.779999999999998,26.547366465966775
22.779999999999998,25.667323047192667
23.459999999999997,32.214755981161375
23.459999999999997,26.124780892646072
23.459999999999997,32.21475598116069
23.459999999999997,49.47255551893056
23.459999999999997,85.74498284951915
23.459999999999997,148.29676282675007
23.459999999999997,241.73982297033467
23.459999999999997,366.98226716709854
23.459999999999997,521.3133475486762
23.459999999999997,699.2681595217646
23.459999999999997,893.8047749522377
23.459999999999997,1097.4303911733493
23.459999999999997,1303.0772083795441
23.459999999999997,1504.6644917067656
23.459999999999997,1697.3106580413832
23.459999999999997,1876.9362841779944
23.459999999999997,2039.0346645032482
23.459999999999997,2177.449491798264
23.459999999999997,2284.514223425521
23.459999999999997,2352.7148382895043
23.459999999999997,2376.7939260098838
23.459999999999997,2355.1650652506482
23.459999999999997,2290.194279922196
